project_id,project_name,sector_name,activity_id,activity_name,period,BAC,AC,EV,PV,CPI,SPI,CV,SV,source_file
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B02-3RD-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B02-4TH-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B02-RF-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B02) (RF),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,P-MPOS-1030,P.O for  Rc Concrete,17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-1ST-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (1st),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B02-BAS02-1030,Submittal for Slabs Conc. Dim.& RFT DWGs (B02) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS01-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,P-MPOS-1040,P.O for  Waterproofing,17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,P-MPOS-1050,P.O for cold applied damp-proofing,17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,P-MDEL-1000,Delivery for Rebar Patch#1 (Footing & Water tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS01-1020,Submittal for Ramps Conc. Dim.  & RFT DWGs (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-EW-B01-1000,Soil Replacement & Leveling & Compaction (B01),17-May-26,2379405.49,2379405.49,2379405.49,2379405.49,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-EW-B02-1000,Soil Replacement & Leveling & Compaction (B02),17-May-26,1268401.09,1268401.09,1268401.09,1268401.09,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-2ND-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (2nd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-3RD-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (3rd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-4TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (4th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-5TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (5th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-6TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (6th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-7TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (7th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-8TH-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (8th),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-RF-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (RF),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-WT-1000,Submittal for PC Raft Conc. Dim. DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B02-BAS01-1020,Submittal for Beams Conc. Dim.  & RFT DWGs (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS01-1030,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-WT-1010,Submittal for RC Raft Conc. Dim. DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B02-BAS01-1030,Submittal for Slabs Conc. Dim.  & RFT DWGs (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS01-1040,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-WT-1020,Submittal for RC Raft RFT DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS02-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-REP-1000,Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B04),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-WT-1030,Submittal for Col. & Walls DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS02-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-WT-1040,Submittal for Slabs DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-EW-B01-1010,Soil Compaction Test (B01),17-May-26,264378.39,264378.39,264378.39,264378.39,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-EW-B02-1010,Soil Compaction Test (B02),17-May-26,140933.45,140933.45,140933.45,140933.45,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS02-1020,Submittal for Ramps Conc. Dim.  & RFT DWGs (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-WT-1010,Approval for RC Raft Conc. Dim. DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-EW-B03-1010,Soil Compaction Test (B03),17-May-26,152876.89,152876.89,152876.89,152876.89,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-EW-B04-1010,Soil Compaction Test (B04),17-May-26,201411.27,201411.27,201411.27,201411.27,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS02-1030,Submittal for Beams Conc. Dim.  & RFT DWGs (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-WT-1020,Approval for RC Raft RFT DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,P-MPOS-1070,P.O for Rebar Patch#2  (Basement 2),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-FOOT-1000,Shuttering for PC Raft (B01) (footing),17-May-26,796713.38,796713.38,796713.38,796713.38,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-FOOT-1000,Shuttering for PC Raft (B02) (footing),17-May-26,424288.13,424288.13,424288.13,424288.13,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-FOOT-1010,Pouring for PC Raft (B01) (footing),17-May-26,1858997.88,1858997.88,1858997.88,1858997.88,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-FOOT-1010,Pouring for PC Raft (B02) (footing),17-May-26,990005.63,990005.63,990005.63,990005.63,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,P-MDEL-1030,Delivery for Rc Concrete,17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B01-BAS02-1040,Submittal for Slabs Conc. Dim.  & RFT DWGs (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B03-FOOT-1010,Approval for PC Raft Conc. Dim. DWGs (B03) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B03-FOOT-1020,Approval for RC Raft & Footings Conc. Dim. DWGs  (B03) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B03-FOOT-1030,Approval for RC Raft & Footings RFT DWGs  (B03) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-FOOT-1010,Approval for PC Raft Conc. Dim. DWGs (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-FOOT-1020,Approval for RC Raft & Footings Conc. Dim. DWGs (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-FOOT-1030,Approval for RC Raft & Footings RFT DWGs (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,P-MDEL-1040,Delivery for Waterproofing,17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B03-FOOT-1000,Approval for  Waterproofing Layout Plan (B03),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-FOOT-1000,Approval for  Waterproofing Layout Plan (B04),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-FOOT-1000,Shuttering for PC Raft (B04) (footing),17-May-26,606042.0,606042.0,606042.0,606042.0,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-FOOT-1000,Shuttering for PC Raft (B03) (footing),17-May-26,459468.75,459468.75,459468.75,459468.75,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B02-FOOT-1000,Approval for PC Raft Conc. Dim. DWGs (B02) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B02-FOOT-1010,Approval for RC Raft & Footings Conc. Dim. DWGs (B02) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B02-FOOT-1020,Approval for RC Raft & Footings RFT DWGs (B02) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-WT-1030,Approval for Col. & Walls DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B04-WT-1040,Approval for Slabs DWGs (B04) (Water Tank),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-APP-B02-FOOT-1030,Approval for  Waterproofing Layout Plan (B02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-FOOT-1020,Curing for PC Raft (B01) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-FOOT-1020,Curing for PC Raft (B02) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-FOOT-1030,Waterproofing & Ins. Protection works (B01) (footing),17-May-26,1487911.54,1487911.54,1487911.54,1487911.54,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-WT-1050,Waterproofing & Ins. Protection works (B04) (Water Tank),17-May-26,630000.0,630000.0,630000.0,630000.0,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-FOOT-1030,Waterproofing & Ins. Protection works (B02) (footing),17-May-26,793168.14,793168.14,793168.14,793168.14,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-FOOT-1010,Pouring for PC Raft (B04) (footing),17-May-26,1414098.0,1414098.0,1414098.0,1414098.0,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-FOOT-1010,Pouring for PC Raft (B03) (footing),17-May-26,1072093.75,1072093.75,1072093.75,1072093.75,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-FOOT-1020,Curing for PC Raft (B04) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-FOOT-1020,Curing for PC Raft (B03) (footing),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-FOOT-1030,Waterproofing & Ins. Protection works (B04) (footing),17-May-26,1133534.97,1133534.97,1133534.97,1133534.97,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-FOOT-1030,Waterproofing & Ins. Protection works (B03) (footing),17-May-26,860385.35,860385.35,860385.35,860385.35,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-WT-1060,Shuttering for RC Raft (B04) (Water Tank),17-May-26,1423684.0,1423684.0,1423684.0,1423684.0,1.0,1.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B03-BAS02-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B03) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-BAS02-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B03-BAS01-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-BAS01-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (GF),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B03-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B03) (GF),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-1ST-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (1st),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,E-SUB-B04-2ND-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs (B04) (2nd),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
